,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.016666172,0.017200945,0.017659502,0.01807792,0.01845622,0.018787015,0.018939694,0.01878754,0.018281292,0.017544512,0.017014686,0.017393623,0.01895056,0.021088824,0.022658676,0.022307867,0.01865707,0.015621816,0.015386809,0.016056564,0.016442362,0.016422061,0.016172549,0.015924204,0.015807774,0.015849594,0.016019678,0.016240988,0.016420206,0.016526377,0.016588625,0.016644195,0.016665198,0.016623778,0.016497739,0.01632025,0.016117625,0.015991334,0.016001076,0.016175183,0.016458763,0.016725905,0.016796779,0.016564962,0.016099993,0.015615537,0.015307074,0.015154235,0.015074585,0.015044655,0.015039224,0.015078145,0.015155476,0.015224652,0.0152374925,0.015187526,0.015035979,0.014859362,0.014714385,0.0146371685
1,0.01665366,0.017188385,0.017648697,0.018069245,0.018450014,0.018783571,0.018937685,0.018783092,0.018270932,0.017529301,0.016998515,0.017376605,0.01894378,0.02113611,0.02278708,0.022435699,0.018670186,0.015626475,0.015396843,0.016061153,0.016442325,0.0164179,0.016166534,0.01591869,0.01580299,0.015844505,0.016013127,0.01623277,0.016411025,0.01651663,0.016578458,0.016633486,0.016653914,0.01661187,0.01648547,0.016308151,0.016106464,0.01598109,0.015991062,0.01616392,0.016445812,0.016711852,0.016782153,0.016550623,0.016087938,0.01560817,0.015304206,0.015154444,0.01507703,0.015048289,0.015043088,0.01508067,0.015155695,0.015223367,0.01523616,0.015187407,0.015038677,0.014865363,0.014723434,0.014648208
2,0.016660204,0.017187826,0.017641354,0.018054299,0.018427227,0.018753024,0.01890305,0.018750917,0.018248841,0.017521001,0.01699884,0.01737094,0.018907044,0.021043312,0.022651013,0.022317959,0.018647473,0.015647331,0.0154200755,0.016080374,0.016455581,0.016428001,0.016177166,0.01593127,0.01581736,0.015859641,0.01602738,0.016244873,0.016420823,0.016524456,0.01658475,0.016638333,0.0166579,0.01661564,0.016490046,0.016314454,0.016115103,0.015991691,0.01600268,0.016174808,0.016453832,0.016715731,0.016783072,0.016552607,0.016094577,0.015620297,0.015320366,0.01517286,0.015096601,0.01506878,0.015064463,0.015102044,0.01517632,0.015243594,0.015256402,0.015208169,0.0150604285,0.014887948,0.014746327,0.014671519
3,0.01666121,0.017184848,0.017635256,0.018045075,0.018415071,0.018738074,0.018886652,0.018735385,0.018237164,0.017514966,0.016996583,0.017365597,0.018889282,0.021005552,0.022598673,0.022275504,0.018640712,0.01566027,0.015433534,0.0160889,0.016460435,0.016431374,0.016180959,0.015936323,0.01582354,0.015866213,0.016033262,0.016249254,0.016423848,0.016526477,0.01658589,0.016638719,0.016657885,0.016615573,0.0164905,0.016315794,0.016117677,0.015995327,0.016006824,0.01617841,0.016455851,0.016715681,0.016781587,0.0165517,0.016096285,0.0156255,0.015328229,0.015182413,0.0151067525,0.0150793195,0.015075703,0.015113795,0.015187968,0.015254898,0.015267239,0.015218828,0.015071664,0.014900025,0.014759136,0.014684835
4,0.016659668,0.017182453,0.017632678,0.018042631,0.018413158,0.018736761,0.018885687,0.018734034,0.018235104,0.01751268,0.016994584,0.017363098,0.018887505,0.021007754,0.022603877,0.022281667,0.018643286,0.015663344,0.015435988,0.016088543,0.016458757,0.016429814,0.016180228,0.015936347,0.015823985,0.015866606,0.0160333,0.016248785,0.016422944,0.01652529,0.016584372,0.016636975,0.016656063,0.016613826,0.01648899,0.016314536,0.016116753,0.015994634,0.01600615,0.016177427,0.016454572,0.016714072,0.016779888,0.01655022,0.016095564,0.015625788,0.015329223,0.015184024,0.015108504,0.015081122,0.015077737,0.015116215,0.015190559,0.015257264,0.015269269,0.015220499,0.015073435,0.014902207,0.014761807,0.014687754
5,0.016660579,0.01718437,0.0176351,0.01804571,0.018417051,0.01874144,0.018890833,0.018739117,0.018239465,0.017515846,0.01699691,0.017366804,0.018895037,0.021015577,0.02260353,0.02227879,0.018646285,0.015658885,0.015429154,0.016082767,0.016454563,0.016427204,0.016178807,0.015935376,0.015822932,0.015865458,0.016032401,0.01624832,0.016422777,0.016525349,0.016584624,0.01663737,0.016656598,0.01661457,0.016489824,0.016315313,0.016117157,0.015994653,0.016006032,0.01617758,0.016455472,0.016715733,0.01678221,0.016552437,0.016096808,0.01562565,0.015327928,0.015182135,0.015106143,0.015078328,0.015074812,0.0151136825,0.01518869,0.0152556775,0.015267655,0.015218283,0.015070189,0.014898088,0.014757078,0.01468285
6,0.016660444,0.017187856,0.01764118,0.018054549,0.018428506,0.018755436,0.018906102,0.0187537,0.01825085,0.017522275,0.016999863,0.017372992,0.018913675,0.02104846,0.022639124,0.022305448,0.018652655,0.015646908,0.015414963,0.016072556,0.016448684,0.016423367,0.016174901,0.015930634,0.015817447,0.015860014,0.016027864,0.01624517,0.016420756,0.016524069,0.016583947,0.016637206,0.01665675,0.016614813,0.016489614,0.016314346,0.016115077,0.015991686,0.016002815,0.01617521,0.016454885,0.016717209,0.01678481,0.01655418,0.016095709,0.015621315,0.015321387,0.015174273,0.015097538,0.015068956,0.01506499,0.0151041085,0.015179949,0.0152474865,0.015259664,0.015209833,0.015060422,0.014886872,0.014744663,0.0146698365
7,0.016659489,0.017191412,0.017648384,0.018065285,0.018442359,0.018772285,0.018924354,0.018770978,0.01826405,0.017529236,0.017002303,0.017378379,0.018932987,0.021089146,0.022691697,0.022347046,0.01865834,0.01563251,0.0154010635,0.016064089,0.016445225,0.016421847,0.016172009,0.015925342,0.015810508,0.015852936,0.01602203,0.016241178,0.016418453,0.01652298,0.016583685,0.016637653,0.016657554,0.01661552,0.01648945,0.016312879,0.01611209,0.015987556,0.015998315,0.016171634,0.016453285,0.016718095,0.016786767,0.016554812,0.016092874,0.015614487,0.015311849,0.015163251,0.01508582,0.01505681,0.015052194,0.015091114,0.015167389,0.015235525,0.015248041,0.015198279,0.015048176,0.014873356,0.014729895,0.014653745
8,0.016658295,0.017191444,0.01764958,0.018067442,0.01844535,0.018776096,0.018928533,0.018774776,0.018266492,0.01752979,0.017001677,0.017378092,0.01893524,0.021101974,0.022716643,0.022366926,0.018660113,0.015629629,0.015398941,0.016063144,0.016444733,0.016421627,0.016171228,0.015923642,0.015808161,0.015850235,0.016019547,0.0162392,0.01641717,0.016522279,0.01658338,0.016637608,0.016657557,0.016615469,0.01648912,0.016312053,0.016110767,0.015985899,0.01599643,0.016169721,0.016451467,0.016716689,0.01678584,0.01655382,0.016091397,0.015612239,0.015309015,0.015160272,0.015083089,0.015054343,0.015049284,0.015087628,0.0151635595,0.015231736,0.015244497,0.015195079,0.015045274,0.0148705775,0.014727223,0.014650969
9,0.016659044,0.017188458,0.017643,0.018057056,0.018431278,0.018758677,0.018909546,0.018756825,0.01825254,0.017521836,0.016998067,0.017371431,0.018914334,0.021065962,0.0226843,0.0223439,0.018655533,0.015642982,0.015413385,0.016073188,0.016449112,0.016423173,0.01617356,0.015928168,0.01581422,0.01585653,0.016024778,0.01624281,0.016419355,0.016523289,0.016583527,0.016636904,0.016656283,0.016614106,0.01648843,0.016312541,0.016112693,0.015988976,0.015999844,0.016172117,0.016451694,0.016714167,0.016781837,0.016550977,0.016092282,0.015617517,0.015317387,0.015170102,0.015094057,0.015065981,0.015061152,0.015098901,0.015173895,0.0152415205,0.015254425,0.015205602,0.015056719,0.014883205,0.014740869,0.014665952
